aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
48.0	-0.14	-0.65	-0.75	-0.4	0.65	0.69	60.0	-0.37	-5.01	0.84	2.21	-3.07	5.73	0.0	1593510619.0105693	77
48.05	-0.15	-0.65	-0.75	-0.4	0.67	0.69	60.0	-0.03	-5.4	1.07	1.07	-3.34	4.64	0.0	1593510619.0414162	77
46.47	-0.14	-0.58	-0.75	-0.43	0.65	0.73	60.0	-0.06	1.42	1.21	1.21	-3.19	5.95	0.0	1593510619.0807908	77
47.01	-0.14	-0.67	-0.75	-0.4	0.65	0.67	60.0	-0.2	0.11	0.56	-2.27	-3.16	4.56	0.0	1593510619.109897	77
48.13	-0.14	-0.65	-0.75	-0.39	0.65	0.69	60.0	-0.06	-1.98	0.17	0.55	-3.18	0.93	0.0	1593510619.140325	77
48.24	-0.13	-0.65	-0.75	-0.4	0.65	0.69	60.0	0.12	-3.66	0.85	2.02	-3.33	2.31	0.0	1593510619.1710503	77
48.72	-0.14	-0.66	-0.74	-0.38	0.66	0.69	60.0	-0.23	-1.83	0.58	-0.81	-2.95	2.4	0.0	1593510619.2017221	77
48.68	-0.13	-0.65	-0.75	-0.39	0.66	0.68	60.0	-0.08	-0.6	0.37	-0.98	-3.28	1.01	0.0	1593510619.2321928	77
48.84	-0.14	-0.66	-0.75	-0.39	0.64	0.69	60.0	-0.08	-4.02	0.46	1.89	-3.27	1.34	0.0	1593510619.2629366	77
48.83	-0.14	-0.66	-0.75	-0.4	0.65	0.68	60.0	-0.03	-4.12	0.81	1.07	-3.11	0.99	0.0	1593510619.295667	77
48.58	-0.14	-0.66	-0.75	-0.4	0.65	0.68	60.0	0.03	-2.37	0.73	0.2	-3.22	1.65	0.0	1593510619.3268483	77
48.69	-0.13	-0.67	-0.75	-0.4	0.66	0.69	60.0	-0.09	-1.82	0.2	0.15	-3.24	2.44	0.0	1593510619.3560612	77
49.08	-0.14	-0.67	-0.76	-0.39	0.65	0.69	60.0	-0.26	-2.69	0.14	0.14	-3.07	2.96	0.0	1593510619.3878078	77
49.06	-0.14	-0.66	-0.75	-0.39	0.65	0.7	60.0	-0.05	-1.89	0.29	-0.32	-3.16	2.92	0.0	1593510619.4174068	77
49.23	-0.13	-0.65	-0.75	-0.39	0.66	0.69	60.0	0.12	-1.62	0.49	0.05	-3.19	2.72	0.0	1593510619.4480703	77
49.03	-0.14	-0.66	-0.74	-0.39	0.64	0.69	60.0	0.0	-2.52	0.43	0.35	-3.05	0.99	0.0	1593510619.4863837	77
49.05	-0.14	-0.66	-0.75	-0.39	0.65	0.68	60.0	0.08	-3.54	0.76	1.44	-3.24	1.01	0.0	1593510619.5172842	77
49.09	-0.14	-0.67	-0.75	-0.39	0.66	0.69	60.0	0.08	-2.69	0.35	0.58	-3.28	1.05	0.0	1593510619.5485938	77
49.09	-0.14	-0.67	-0.75	-0.39	0.65	0.68	60.0	0.05	-1.89	0.7	-0.08	-3.25	0.92	0.0	1593510619.5781665	77
49.2	-0.13	-0.67	-0.75	-0.39	0.65	0.69	60.0	-0.05	-2.7	0.35	0.27	-3.11	0.47	0.0	1593510619.6097093	77
49.32	-0.13	-0.66	-0.75	-0.39	0.65	0.68	60.0	-0.05	-1.89	0.41	0.37	-3.4	0.73	0.0	1593510619.6395657	77
