aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
50.76	-0.13	-0.67	-0.75	-0.36	0.66	0.7	60.0	-0.12	-1.57	0.53	-0.47	-3.36	1.01	0.0	1593509390.725271	77
50.77	-0.14	-0.67	-0.75	-0.37	0.64	0.69	60.0	0.02	-3.08	0.46	0.56	-3.18	0.44	0.0	1593509390.7548065	77
50.83	-0.14	-0.67	-0.74	-0.37	0.66	0.69	60.0	-0.17	-3.1	0.79	0.9	-3.08	0.35	0.0	1593509390.786853	77
50.75	-0.14	-0.67	-0.75	-0.37	0.66	0.69	60.0	0.0	-2.7	0.32	0.27	-3.33	0.75	0.0	1593509390.8162522	77
50.65	-0.13	-0.67	-0.75	-0.37	0.65	0.69	60.0	-0.15	-1.6	0.7	-0.29	-3.13	0.82	0.0	1593509390.8494654	77
50.9	-0.13	-0.67	-0.75	-0.37	0.65	0.69	60.0	0.21	-1.94	0.47	0.05	-3.34	0.72	0.0	1593509390.8845782	77
50.87	-0.14	-0.67	-0.75	-0.38	0.65	0.69	60.0	-0.02	-1.33	0.69	-0.37	-3.27	0.93	0.0	1593509390.915205	77
50.99	-0.14	-0.67	-0.75	-0.37	0.66	0.68	60.0	-0.05	-1.4	0.56	-0.7	-3.37	0.49	0.0	1593509390.9459033	77
50.96	-0.14	-0.67	-0.75	-0.37	0.66	0.69	60.0	0.08	-1.65	0.4	-0.35	-3.18	0.89	0.0	1593509390.976681	77
50.95	-0.13	-0.67	-0.74	-0.37	0.66	0.7	60.0	-0.09	-2.69	0.61	0.4	-3.25	0.38	0.0	1593509391.010036	77
50.97	-0.13	-0.67	-0.75	-0.37	0.65	0.69	60.0	-0.09	-2.85	0.52	0.55	-3.18	0.7	0.0	1593509391.0402484	77
49.67	-0.14	-0.64	-0.75	-0.4	0.67	0.68	60.0	-0.03	-7.11	-0.35	3.13	-3.13	4.12	0.0	1593509391.0768914	77
49.18	-0.13	-0.66	-0.74	-0.4	0.66	0.7	60.0	0.11	-6.52	0.81	2.14	-3.22	8.05	0.0	1593509391.1064353	77
51.17	-0.13	-0.65	-0.74	-0.31	0.64	0.65	60.0	0.26	1.24	-0.81	-7.18	-3.25	7.54	0.0	1593509391.1391199	77
51.72	-0.14	-0.67	-0.75	-0.35	0.65	0.7	60.0	-0.05	3.19	-0.15	-6.56	-3.4	-1.73	0.0	1593509391.1675422	77
51.97	-0.13	-0.68	-0.75	-0.36	0.65	0.69	60.0	-0.02	-4.84	0.6	3.04	-2.96	-1.16	0.0	1593509391.1988358	77
51.83	-0.14	-0.68	-0.75	-0.36	0.65	0.69	60.0	-0.05	-5.59	0.23	3.08	-3.28	0.24	0.0	1593509391.2297466	77
51.42	-0.13	-0.68	-0.75	-0.37	0.66	0.69	60.0	-0.09	-0.76	0.67	-1.19	-3.31	1.25	0.0	1593509391.2620056	77
51.44	-0.13	-0.68	-0.75	-0.36	0.65	0.7	60.0	-0.17	-0.92	0.56	-1.47	-3.15	1.22	0.0	1593509391.292289	77
51.66	-0.13	-0.67	-0.75	-0.36	0.65	0.68	60.0	-0.05	-3.36	0.63	1.13	-3.24	0.24	0.0	1593509391.3237717	77
51.58	-0.14	-0.68	-0.75	-0.37	0.65	0.68	60.0	0.0	-3.47	0.53	1.07	-3.18	0.38	0.0	1593509391.353939	77
51.56	-0.13	-0.68	-0.75	-0.36	0.65	0.69	60.0	-0.14	-1.39	0.61	-0.17	-3.31	1.01	0.0	1593509391.3848126	77
51.58	-0.14	-0.68	-0.75	-0.36	0.65	0.69	60.0	-0.12	-1.22	0.5	-0.61	-3.22	1.08	0.0	1593509391.4151342	77
51.64	-0.13	-0.67	-0.75	-0.36	0.65	0.68	60.0	-0.14	-0.96	0.6	-0.85	-3.18	1.11	0.0	1593509391.4486167	77
51.6	-0.14	-0.68	-0.75	-0.36	0.65	0.69	60.0	0.0	-0.93	0.67	-0.99	-3.08	1.27	0.0	1593509391.4814167	77
51.53	-0.14	-0.67	-0.75	-0.36	0.65	0.69	60.0	-0.26	-1.98	0.55	-0.02	-3.34	0.73	0.0	1593509391.511541	77
51.74	-0.14	-0.68	-0.75	-0.36	0.66	0.69	60.0	0.11	-2.87	0.46	0.95	-3.27	0.5	0.0	1593509391.5419986	77
51.6	-0.14	-0.67	-0.74	-0.37	0.65	0.68	60.0	-0.12	-2.69	0.4	0.46	-3.25	0.78	0.0	1593509391.572814	77
51.43	-0.14	-0.68	-0.75	-0.36	0.66	0.69	60.0	-0.06	-1.66	0.56	-0.41	-3.22	0.82	0.0	1593509391.6038837	77
51.55	-0.14	-0.67	-0.75	-0.35	0.65	0.69	60.0	-0.18	-1.6	0.34	-0.5	-3.21	0.76	0.0	1593509391.6346087	77
51.33	-0.13	-0.68	-0.75	-0.37	0.65	0.69	60.0	-0.03	-2.6	0.37	1.1	-3.15	1.48	0.0	1593509391.6783454	77
51.64	-0.13	-0.67	-0.75	-0.34	0.65	0.67	60.0	-0.14	-1.51	1.02	-0.08	-3.16	5.3	0.0	1593509391.7093508	77
51.0	-0.13	-0.67	-0.75	-0.38	0.65	0.71	60.0	-0.08	-0.18	0.49	1.63	-3.08	5.11	0.0	1593509391.73953	77
52.25	-0.13	-0.68	-0.76	-0.34	0.67	0.69	60.0	-0.23	-2.84	-2.99	-0.29	-2.81	3.22	0.0	1593509391.7710052	77
52.12	-0.14	-0.67	-0.75	-0.35	0.64	0.69	60.0	-0.2	-0.6	0.96	0.34	-3.36	-0.37	0.0	1593509391.8013265	77
52.1	-0.14	-0.68	-0.75	-0.34	0.65	0.68	60.0	0.0	-2.12	0.43	-0.66	-3.25	-0.24	0.0	1593509391.8328714	77
51.98	-0.14	-0.68	-0.75	-0.35	0.64	0.69	60.0	-0.03	-1.74	0.44	0.03	-3.5	0.67	0.0	1593509391.874384	77
51.93	-0.14	-0.68	-0.75	-0.35	0.66	0.69	60.0	-0.02	-2.12	0.31	-0.46	-3.24	0.69	0.0	1593509391.9053361	77
51.87	-0.14	-0.68	-0.75	-0.36	0.65	0.69	60.0	0.06	-2.37	0.72	0.14	-3.1	0.6	0.0	1593509391.9353013	77
51.83	-0.14	-0.68	-0.75	-0.36	0.65	0.7	60.0	0.0	-2.47	0.46	0.32	-3.05	0.5	0.0	1593509391.9661381	77
51.93	-0.14	-0.69	-0.75	-0.35	0.65	0.68	60.0	0.2	-1.79	0.52	0.06	-3.36	0.78	0.0	1593509391.9969034	77
51.87	-0.13	-0.68	-0.75	-0.36	0.66	0.68	60.0	0.11	-1.79	0.31	-0.2	-3.08	0.26	0.0	1593509392.0286124	77
52.11	-0.14	-0.68	-0.75	-0.35	0.65	0.69	60.0	0.11	-1.54	0.75	-0.27	-3.48	0.34	0.0	1593509392.067611	77
52.0	-0.14	-0.68	-0.75	-0.36	0.66	0.69	60.0	-0.03	-2.02	0.64	-0.08	-3.05	0.49	0.0	1593509392.0993838	77
52.12	-0.13	-0.68	-0.75	-0.35	0.65	0.69	60.0	-0.11	-2.37	0.46	0.2	-3.22	0.46	0.0	1593509392.1289284	77
52.29	-0.14	-0.68	-0.75	-0.35	0.66	0.68	60.0	-0.03	-2.34	0.58	0.18	-3.33	0.5	0.0	1593509392.1592703	77
52.11	-0.14	-0.68	-0.75	-0.36	0.66	0.68	60.0	-0.27	-1.92	0.4	-0.14	-3.27	0.64	0.0	1593509392.1905675	77
52.07	-0.14	-0.69	-0.74	-0.35	0.65	0.69	60.0	0.0	-1.83	0.55	-0.29	-3.21	0.75	0.0	1593509392.2202408	77
52.2	-0.14	-0.68	-0.75	-0.36	0.66	0.69	60.0	-0.17	-2.15	0.44	0.09	-3.28	0.31	0.0	1593509392.2513995	77
51.95	-0.14	-0.68	-0.75	-0.36	0.65	0.68	60.0	-0.05	-2.27	0.46	0.18	-3.34	0.95	0.0	1593509392.2858455	77
52.0	-0.14	-0.69	-0.75	-0.36	0.65	0.69	60.0	0.09	-4.08	0.29	2.98	-3.08	2.44	0.0	1593509392.3163023	77
52.71	-0.13	-0.69	-0.75	-0.35	0.65	0.71	60.0	-0.17	-1.63	1.04	1.16	-3.13	3.71	0.0	1593509392.3470747	77
