aIMG0	aIMG1	aIMG2	aIMG3	aIMG4	aIMG5	aIMG6	aIMG7	ar0	ar1	ar2	ar3	ar4	ar5	eps	f0	f1	f2	f3	pr0	pr1	pr2	pr3	pr4	pr5	time	u0	u1	u2	u3	u4	u5	vec	x0	x1	x2	x3	x4	x5	x6	x7	x8	y0	y1	y2	y3	y4	y5	y6	y7	y8
7.1	-7.9	-8.8	8.8	4.6	0.4									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670133.9605217	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
7.1	-7.9	-8.8	8.8	4.6	0.4									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670134.0651243	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
6.8	-7.8	-7.9	7.9	3.9	1.3									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670134.1702058	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.8	-7.8	-7.9	7.9	3.9	1.3									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670134.274626	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-8.1	-7.8	7.8	4.2	1.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670134.3791544	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-8.1	-7.8	7.8	4.2	1.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670134.4836233	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-8.1	-7.8	7.8	4.2	1.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670134.5880218	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-8.1	-7.8	7.8	4.2	1.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670134.6925433	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-8.1	-7.8	7.8	4.2	1.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670134.813111	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-8.1	-7.8	7.8	4.2	1.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670134.9188213	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.8	-8.1	-8.2	8.2	3.8	1.1									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670135.0230796	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.8	-8.1	-8.2	8.2	3.8	1.1									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670135.1276758	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.9	-8.2	8.2	4.4	0.9									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670135.2323499	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.9	-8.2	8.2	4.4	0.9									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670135.3365815	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.9	-8.2	8.2	4.4	0.9									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670135.4412794	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.9	-8.2	8.2	4.4	0.9									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670135.5459776	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-8.1	-8.4	8.4	4.6	0.7									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670135.6502154	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-8.1	-8.4	8.4	4.6	0.7									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670135.7544246	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.9	-8.2	-8.9	8.9	5.1	0.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670135.8588917	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	455	583	564	558			nan
6.9	-8.2	-8.9	8.9	5.1	0.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670135.9631665	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	455	583	564	558			nan
6.9	-8.2	-8.9	8.9	5.1	0.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670136.067379	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	455	583	564	558			nan
6.7	-7.9	-8.0	8.0	4.0	1.0									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670136.1720564	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-7.9	-8.0	8.0	4.0	1.0									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670136.275964	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-7.9	-8.0	8.0	4.0	1.0									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670136.3803802	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-7.9	-8.0	8.0	4.0	1.0									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670136.485526	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.9	-8.0	-8.1	8.1	4.2	0.7									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670136.590534	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.9	-8.0	-8.1	8.1	4.2	0.7									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670136.695198	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-7.9	-8.6	8.6	4.9	0.3									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670136.8006833	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-7.9	-8.6	8.6	4.9	0.3									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670136.9075193	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-7.9	-8.6	8.6	4.9	0.3									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670137.0376658	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.1	-8.0	-8.1	8.1	4.0	1.0									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670137.1419168	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.1	-8.0	-8.1	8.1	4.0	1.0									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670137.246398	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-7.8	-8.3	8.3	4.7	0.9									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670137.3508306	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-7.8	-8.3	8.3	4.7	0.9									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670137.455327	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-7.8	-8.3	8.3	4.7	0.9									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670137.5598314	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.7	-7.8	-8.3	8.3	4.7	0.9									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670137.6637094	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.8	-7.7	-7.6	7.6	3.8	1.3									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670137.7680926	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
6.8	-7.7	-7.6	7.6	3.8	1.3									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670137.8724372	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.1	-7.9	-8.6	8.6	4.7	0.3									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670137.9769883	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
7.1	-7.9	-8.6	8.6	4.7	0.3									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670138.0813286	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
7.1	-7.9	-8.6	8.6	4.7	0.3									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670138.1861393	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
7.1	-7.9	-8.6	8.6	4.7	0.3									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670138.29155	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
7.1	-8.1	-8.8	8.8	4.9	0.2									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670138.3958478	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
7.1	-8.1	-8.8	8.8	4.9	0.2									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670138.5003102	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
7.4	-8.1	-8.8	8.8	4.8	0.2									279.3	0	0	0	0	0.01	0.0	0.0	0.01	0.01	0.0	1590670138.6046126	0.91	0.0	0.0	0.91	0.91	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.4	-8.1	-8.8	8.8	4.8	0.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670138.7102406	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.4	-8.1	-8.8	8.8	4.8	0.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670138.8375423	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.4	-8.1	-8.8	8.8	4.8	0.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670138.942344	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.5	-8.1	-9.0	9.0	4.9	0.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670139.0471716	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.5	-8.1	-9.0	9.0	4.9	0.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670139.1520011	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.6	-8.3	-9.0	9.0	4.9	0.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670139.2561936	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.6	-8.3	-9.0	9.0	4.9	0.2									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670139.360825	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.7	-8.1	-8.9	8.9	5.1	0.1									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670139.465001	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.7	-8.1	-8.9	8.9	5.1	0.1									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670139.5691938	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.7	-8.1	-8.9	8.9	5.1	0.1									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670139.6741788	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.7	-8.1	-8.9	8.9	5.1	0.1									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670139.77843	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.7	-8.1	-8.9	8.9	5.1	0.1									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670139.8826427	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.7	-8.1	-8.9	8.9	5.1	0.1									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670139.9873118	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.4	-8.1	-8.4	8.4	4.4	0.7									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670140.0918763	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.4	-8.1	-8.4	8.4	4.4	0.7									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670140.196228	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.4	-7.9	-8.1	8.1	4.3	1.2									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670140.300565	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.4	-7.9	-8.1	8.1	4.3	1.2									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670140.4052339	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.4	-7.9	-8.1	8.1	4.3	1.2									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670140.5101154	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.4	-7.9	-8.1	8.1	4.3	1.2									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670140.6146042	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.5	-8.2	-8.3	8.3	4.5	1.1									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670140.7242362	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.5	-8.2	-8.3	8.3	4.5	1.1									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670140.855116	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.2	-8.2	-8.0	8.0	4.2	1.2									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670140.959749	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	455	583	564	557			nan
7.2	-8.2	-8.0	8.0	4.2	1.2									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670141.064349	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	455	583	564	557			nan
7.3	-7.8	-8.6	8.6	5.1	0.2									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670141.1688604	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
7.3	-7.8	-8.6	8.6	5.1	0.2									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670141.2736063	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
7.3	-7.8	-8.6	8.6	5.1	0.2									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670141.37798	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
7.3	-7.8	-8.6	8.6	5.1	0.2									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670141.4823523	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	558			nan
7.4	-8.1	-8.5	8.5	4.5	0.7									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670141.5865896	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.4	-8.1	-8.5	8.5	4.5	0.7									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670141.6912906	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.7	-7.8	7.8	4.1	1.3									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670141.7959142	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.7	-7.8	7.8	4.1	1.3									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670141.900542	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.7	-7.8	7.8	4.1	1.3									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670142.0050619	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.7	-7.8	7.8	4.1	1.3									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670142.1097498	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.2	-7.7	-7.5	7.5	3.4	1.5									279.3	0	0	0	0	0.0	0.01	0.01	0.0	0.0	0.01	1590670142.2142615	0.0	0.91	0.91	0.0	0.0	0.91	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.2	-7.7	-7.5	7.5	3.4	1.5									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670142.3193054	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.5	-7.5	7.5	3.5	1.5									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670142.4238389	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.5	-7.5	7.5	3.5	1.5									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670142.5289512	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.1	-7.5	-7.6	7.6	3.7	1.3									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670142.6615367	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.1	-7.5	-7.6	7.6	3.7	1.3									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670142.7661777	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.1	-7.5	-7.6	7.6	3.7	1.3									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670142.8738747	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.1	-7.5	-7.6	7.6	3.7	1.3									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670142.9799519	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.1	-7.5	-7.6	7.6	3.7	1.3									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670143.0842772	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.7	-7.5	7.5	3.5	1.4									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670143.1886063	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.0	-7.7	-7.5	7.5	3.5	1.4									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670143.2928898	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.3	-8.0	-7.9	7.9	4.1	1.3									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670143.3978522	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.3	-8.0	-7.9	7.9	4.1	1.3									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670143.502537	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.3	-8.0	-7.9	7.9	4.1	1.3									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670143.6074374	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.3	-8.0	-7.9	7.9	4.1	1.3									279.3	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1590670143.711945	0.0	0.0	0.0	0.0	0.0	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.1	-7.6	-8.1	8.1	4.3	0.8									279.3	0	0	0	0	0.02	0.0	0.0	0.02	0.02	0.0	1590670143.8162947	1.82	0.0	0.0	1.82	1.82	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.1	-7.6	-8.1	8.1	4.3	0.8									279.3	0	0	0	0	0.02	0.0	0.0	0.02	0.02	0.0	1590670143.9206977	1.82	0.0	0.0	1.82	1.82	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.5	-7.9	-8.5	8.5	4.8	0.8									279.3	0	0	0	0	0.02	0.0	0.0	0.02	0.02	0.0	1590670144.0252419	1.82	0.0	0.0	1.82	1.82	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.5	-7.9	-8.5	8.5	4.8	0.8									279.3	0	0	0	0	0.02	0.0	0.0	0.02	0.02	0.0	1590670144.1339214	1.82	0.0	0.0	1.82	1.82	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.5	-7.9	-8.5	8.5	4.8	0.8									279.3	0	0	0	0	0.02	0.0	0.0	0.02	0.02	0.0	1590670144.2467835	1.82	0.0	0.0	1.82	1.82	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
7.5	-7.9	-8.5	8.5	4.8	0.8									279.3	0	0	0	0	0.02	0.0	0.0	0.02	0.02	0.0	1590670144.3523846	1.82	0.0	0.0	1.82	1.82	0.0	[nan, nan, nan, nan]	901	831	754	887	815	741			nan	489	466	456	583	564	557			nan
