aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
65.99	-0.14	-0.72	-0.75	-0.21	0.65	0.72	60.0	-0.09	-4.27	0.78	7.24	-3.36	-9.07	0.0	1593532953.5332277	97.66
64.82	-0.13	-0.72	-0.75	-0.18	0.64	0.72	60.0	-0.31	-1.69	-0.2	-1.15	-3.21	-0.56	0.0	1593532953.5655673	94.13
64.79	-0.14	-0.71	-0.75	-0.19	0.65	0.73	60.0	-0.17	-1.37	-0.32	-0.93	-3.15	-1.92	0.0	1593532953.594157	93.19
64.75	-0.13	-0.7	-0.74	-0.18	0.64	0.72	60.0	-0.11	-3.44	0.17	1.51	-3.11	-3.74	0.0	1593532953.6266575	91.8
64.46	-0.14	-0.71	-0.75	-0.2	0.65	0.72	60.0	-0.23	-2.79	0.09	2.05	-3.16	-2.4	0.0	1593532953.65586	93.68
64.22	-0.14	-0.71	-0.75	-0.2	0.66	0.72	60.0	-0.09	-2.08	0.06	-0.58	-3.28	-3.18	0.0	1593532953.6873548	92.47
64.31	-0.13	-0.7	-0.75	-0.19	0.65	0.72	60.0	-0.12	-2.76	0.03	0.89	-3.08	-1.44	0.0	1593532953.7164023	91.52
64.38	-0.13	-0.71	-0.75	-0.2	0.65	0.72	60.0	-0.11	-2.52	-0.15	0.6	-3.13	-2.21	0.0	1593532953.7481337	91.64
63.87	-0.14	-0.7	-0.74	-0.21	0.65	0.72	60.0	-0.14	-2.66	0.05	0.29	-3.25	-0.72	0.0	1593532953.777581	94.51
64.07	-0.13	-0.71	-0.75	-0.19	0.66	0.72	60.0	-0.06	-1.77	0.35	0.23	-3.05	-2.29	0.0	1593532953.8084662	90.15
63.8	-0.14	-0.7	-0.75	-0.21	0.65	0.72	60.0	-0.26	-2.38	0.53	1.33	-3.18	-1.3	0.0	1593532953.8387232	92.39
63.63	-0.14	-0.71	-0.74	-0.2	0.65	0.72	60.0	-0.05	-2.2	0.76	-0.44	-3.3	0.31	0.0	1593532953.8703585	92.01
63.69	-0.13	-0.7	-0.75	-0.2	0.65	0.73	60.0	-0.06	-1.86	0.38	-0.06	-3.24	0.44	0.0	1593532953.9012263	90.93
63.52	-0.14	-0.71	-0.75	-0.2	0.65	0.72	60.0	-0.08	-2.15	0.64	0.06	-3.18	1.71	0.0	1593532953.9381397	91.65
63.52	-0.14	-0.71	-0.74	-0.2	0.66	0.73	60.0	-0.17	-1.83	0.63	-0.6	-3.33	2.5	0.0	1593532953.9686918	90.95
63.75	-0.14	-0.71	-0.75	-0.2	0.65	0.72	60.0	-0.15	-2.11	0.56	-0.93	-3.24	3.34	0.0	1593532953.9995897	89.53
63.78	-0.14	-0.71	-0.76	-0.21	0.66	0.72	60.0	-0.17	-1.59	0.66	-0.7	-3.31	2.38	0.0	1593532954.029982	89.64
63.51	-0.14	-0.71	-0.75	-0.2	0.65	0.73	60.0	-0.23	-1.91	0.72	-1.04	-3.13	3.4	0.0	1593532954.0611932	90.75
63.55	-0.14	-0.7	-0.74	-0.2	0.66	0.73	60.0	0.03	-2.2	0.58	-1.33	-3.27	3.6	0.0	1593532954.0937314	89.58
63.83	-0.13	-0.7	-0.75	-0.19	0.65	0.73	60.0	-0.14	-1.22	0.79	-0.49	-3.27	1.07	0.0	1593532954.1231244	87.75
63.6	-0.13	-0.71	-0.75	-0.22	0.66	0.72	60.0	-0.11	-1.94	0.7	0.67	-3.25	6.52	0.0	1593532954.154299	90.45
64.36	-0.14	-0.72	-0.74	-0.18	0.66	0.72	60.0	0.14	-1.92	0.96	-1.8	-3.3	4.05	0.0	1593532954.1844528	84.74
64.35	-0.13	-0.71	-0.75	-0.19	0.65	0.73	60.0	-0.02	-2.76	0.44	0.82	-3.34	2.84	0.0	1593532954.2150679	87.11
64.83	-0.14	-0.72	-0.75	-0.17	0.65	0.73	60.0	-0.14	-3.15	0.78	-0.55	-3.27	0.69	0.0	1593532954.2455666	84.59
64.38	-0.14	-0.7	-0.74	-0.2	0.65	0.72	60.0	-0.06	-1.97	0.4	-0.12	-3.31	0.79	0.0	1593532954.2769175	88.93
64.3	-0.15	-0.71	-0.75	-0.2	0.65	0.72	60.0	-0.17	-1.97	0.56	-0.34	-3.34	0.82	0.0	1593532954.307413	88.26
64.33	-0.13	-0.7	-0.75	-0.19	0.65	0.73	60.0	-0.03	-1.83	0.55	0.26	-3.36	0.53	0.0	1593532954.34533	86.25
64.69	-0.13	-0.71	-0.75	-0.19	0.66	0.72	60.0	-0.18	-2.0	0.12	0.11	-3.31	0.08	0.0	1593532954.3770695	84.86
64.67	-0.14	-0.7	-0.74	-0.19	0.64	0.71	60.0	-0.14	-2.09	0.53	0.17	-3.11	0.18	0.0	1593532954.40642	85.77
