aIMU0	accx0	accx1	accy0	accy1	accz0	accz1	aref0	gyrx0	gyrx1	gyry0	gyry1	gyrz0	gyrz1	pref0	time	u0
29.25	-0.13	-0.48	-0.74	-0.59	0.67	0.71	60.0	-0.21	-2.02	0.52	0.31	-3.37	-0.02	0.0	1593533611.2182813	77
29.35	-0.13	-0.48	-0.75	-0.59	0.66	0.71	60.0	-0.08	-2.02	0.38	0.21	-3.27	-0.08	0.0	1593533611.2484806	77
29.26	-0.13	-0.48	-0.75	-0.58	0.65	0.71	60.0	-0.12	-2.05	0.43	0.08	-3.08	0.06	0.0	1593533611.2794533	77
29.3	-0.14	-0.48	-0.75	-0.59	0.65	0.7	60.0	-0.14	-4.49	0.63	-0.32	-3.07	-2.05	0.0	1593533611.3099394	77
29.08	-0.13	-0.48	-0.75	-0.59	0.65	0.71	60.0	-0.05	-2.44	0.35	0.84	-3.25	0.15	0.0	1593533611.3401399	77
29.07	-0.13	-0.48	-0.75	-0.6	0.65	0.71	60.0	-0.26	-1.97	0.6	-0.35	-3.31	0.12	0.0	1593533611.371666	77
29.11	-0.14	-0.48	-0.75	-0.59	0.65	0.71	60.0	-0.15	-2.41	0.75	-0.02	-3.4	0.27	0.0	1593533611.4014907	77
29.07	-0.13	-0.48	-0.75	-0.59	0.65	0.71	60.0	-0.12	-2.2	0.44	-0.08	-3.15	0.55	0.0	1593533611.433777	77
29.27	-0.13	-0.48	-0.75	-0.59	0.65	0.71	60.0	-0.17	-2.12	0.55	-0.08	-3.24	0.58	0.0	1593533611.4635062	77
29.32	-0.14	-0.48	-0.75	-0.59	0.66	0.7	60.0	-0.26	-1.97	0.47	0.02	-3.24	0.46	0.0	1593533611.4952528	77
29.05	-0.14	-0.48	-0.75	-0.59	0.65	0.71	60.0	-0.12	-2.14	0.63	-0.31	-3.13	0.95	0.0	1593533611.5261478	77
29.14	-0.13	-0.48	-0.75	-0.58	0.65	0.72	60.0	-0.11	-2.18	0.53	-0.31	-3.3	0.78	0.0	1593533611.5561237	77
29.38	-0.13	-0.48	-0.75	-0.58	0.65	0.7	60.0	-0.23	-1.36	0.72	-0.29	-3.13	1.45	0.0	1593533611.587624	77
29.38	-0.14	-0.47	-0.75	-0.59	0.66	0.71	60.0	-0.03	-1.92	0.58	-0.55	-3.1	0.81	0.0	1593533611.6175997	77
29.29	-0.13	-0.48	-0.75	-0.59	0.67	0.71	60.0	-0.18	-2.06	0.58	-0.44	-3.21	1.07	0.0	1593533611.6485262	77
29.34	-0.13	-0.48	-0.75	-0.58	0.65	0.71	60.0	-0.31	-1.82	0.58	-0.41	-3.24	0.32	0.0	1593533611.6792102	77
29.03	-0.13	-0.48	-0.75	-0.59	0.66	0.71	60.0	-0.06	-1.8	0.66	-0.08	-3.16	1.65	0.0	1593533611.711773	77
29.15	-0.13	-0.48	-0.74	-0.59	0.65	0.71	60.0	-0.11	-1.42	0.58	-1.16	-3.33	0.79	0.0	1593533611.7414525	77
28.96	-0.13	-0.48	-0.74	-0.59	0.66	0.71	60.0	-0.18	-2.08	0.63	-0.21	-3.27	1.36	0.0	1593533611.773916	77
29.13	-0.12	-0.48	-0.74	-0.58	0.65	0.71	60.0	-0.23	-1.83	0.5	-0.61	-3.11	1.71	0.0	1593533611.8025637	77
29.65	-0.13	-0.49	-0.75	-0.59	0.66	0.71	60.0	-0.14	-1.71	0.6	-0.24	-3.18	0.85	0.0	1593533611.835048	77
29.53	-0.14	-0.48	-0.75	-0.59	0.66	0.71	60.0	-0.18	-2.24	0.58	-0.52	-3.31	1.33	0.0	1593533611.8660169	77
29.39	-0.13	-0.48	-0.75	-0.59	0.66	0.71	60.0	-0.05	-2.31	0.69	-0.29	-3.19	0.79	0.0	1593533611.900149	77
